Image ID,ratio,species,uuid,longitude,latitude,date
174db957-5168-490a-8bfc-4152f602fd1c,2.963992604,Pieris rapae,174db957-5168-490a-8bfc-4152f602fd1c,141.285146,-37.923934,10/02/2020
176709af-1186-481a-8509-f5d054f03e5c,3.434807713,Heteronympha merope,176709af-1186-481a-8509-f5d054f03e5c,147.949935,-43.043783,08/02/2018
176944a6-2b7b-4e4c-b7e5-d6f7b3878636,2.245934669,Heteronympha merope,176944a6-2b7b-4e4c-b7e5-d6f7b3878636,138.569943,-35.099397,23/12/2022
17f74a70-2857-4901-a595-66e0855b2154,2.033671355,Heteronympha merope,17f74a70-2857-4901-a595-66e0855b2154,148.905119,-35.466292,03/04/2023
180dbf31-0f79-487d-a232-eb0772675d14,3.550640567,Heteronympha merope,180dbf31-0f79-487d-a232-eb0772675d14,149.172853,-37.522563,03/01/2022
1810af5a-e2d5-4b96-a8c7-5a4e4541b123,3.03404009,Heteronympha merope,1810af5a-e2d5-4b96-a8c7-5a4e4541b123,150.353819,-34.402583,24/11/2022
185d4953-d4fc-466c-9e03-73ce233419bd,3.483955095,Heteronympha merope,185d4953-d4fc-466c-9e03-73ce233419bd,145.028564,-37.903199,21/03/2022
188d82ee-0af9-4bdf-b51b-3f1458f51aab,3.019484278,Heteronympha merope,188d82ee-0af9-4bdf-b51b-3f1458f51aab,145.340108,-37.640542,02/01/2022
1897273e-c560-4961-9d6e-8064364b4ea8,2.488490321,Pieris rapae,1897273e-c560-4961-9d6e-8064364b4ea8,153.182655,-27.903013,16/12/2022
1900fc8e-1fd8-404f-bb5a-d98c5548be12,2.905469508,Heteronympha merope,1900fc8e-1fd8-404f-bb5a-d98c5548be12,150.762145,-34.935475,17/04/2021
192789b9-d664-4282-aa2d-a1c380ccc6fb,4.081880196,Pieris rapae,192789b9-d664-4282-aa2d-a1c380ccc6fb,152.938083,-27.543117,08/02/2022
193c9dde-1b07-40b9-ab3d-68b94301c3a0,3.517963669,Pieris rapae,193c9dde-1b07-40b9-ab3d-68b94301c3a0,150.76392,-35.127666,10/03/2023
19bbb775-b412-4447-b75b-f1b6e551df44,2.181818182,Heteronympha merope,19bbb775-b412-4447-b75b-f1b6e551df44,145.162003,-37.840217,26/11/2018
19cba611-fe4f-4c97-ac96-0f251dabb150,3.263159808,Heteronympha merope,19cba611-fe4f-4c97-ac96-0f251dabb150,143.837556,-38.683827,21/01/2017
19ccf175-4066-453d-89bd-94e6ba5d8b45,2.263304794,Heteronympha merope,19ccf175-4066-453d-89bd-94e6ba5d8b45,153.184442,-27.968912,05/11/2022
19ce6966-7653-4f21-8747-7a5b53379914,3.947468383,Pieris rapae,19ce6966-7653-4f21-8747-7a5b53379914,149.1558,-35.402339,01/01/2022
19e388a5-4896-4f64-9227-ce626776a785,6.728834906,Heteronympha merope,19e388a5-4896-4f64-9227-ce626776a785,149.381438,-33.43445,09/12/2022
1a25d7f3-40a1-487d-91ae-cf5dc5f29aba,2.055472795,Heteronympha merope,1a25d7f3-40a1-487d-91ae-cf5dc5f29aba,149.108975,-35.27866,23/02/2018
1a4347e6-5276-4d18-9588-2c1f3c667b6c,2.107180526,Pieris rapae,1a4347e6-5276-4d18-9588-2c1f3c667b6c,146.057503,-36.431095,22/04/2020
1a4ba5ea-e39c-493a-9a02-0333dee21f36,2.301089569,Pieris rapae,1a4ba5ea-e39c-493a-9a02-0333dee21f36,145.483458,-38.196517,28/11/2021
1a5602b2-248f-4fb9-82bd-20a3b1ec8eaf,2.01690456,Heteronympha merope,1a5602b2-248f-4fb9-82bd-20a3b1ec8eaf,149.103261,-35.258037,24/11/2014
1a65293c-1fa3-42eb-984c-a1ee09a86433,2.046098958,Heteronympha merope,1a65293c-1fa3-42eb-984c-a1ee09a86433,148.065415,-42.186498,10/12/2008
1a65293c-1fa3-42eb-984c-a1ee09a86433,2.046098958,Heteronympha merope,1a65293c-1fa3-42eb-984c-a1ee09a86433,148.065415,-42.186498,10/12/2008
1a6a5ee1-eb64-409c-8766-ccf9e0a82fd9,2.261422031,Heteronympha merope,1a6a5ee1-eb64-409c-8766-ccf9e0a82fd9,145.34826,-37.936617,19/12/2022
1ab0b025-b8d6-4652-81d4-47a963a8a065,2.274230238,Heteronympha merope,1ab0b025-b8d6-4652-81d4-47a963a8a065,145.164318,-37.824207,08/02/2022
1ab842f5-37ba-4f82-af66-f517a28761f6,5.006980451,Heteronympha merope,1ab842f5-37ba-4f82-af66-f517a28761f6,149.380382,-33.436065,15/01/2023
1adf2f10-b434-4a7b-b51a-9bb4c507b5b0,2.366227829,Pieris rapae,1adf2f10-b434-4a7b-b51a-9bb4c507b5b0,150.659479,-33.935038,22/04/2017
1b0b5829-ba20-4b97-bbad-b3e14636c778,4.757925048,Pieris rapae,1b0b5829-ba20-4b97-bbad-b3e14636c778,145,-37.8,26/04/2022
1b173b87-051c-4dc6-a577-3be24b91a254,2.142266192,Heteronympha merope,1b173b87-051c-4dc6-a577-3be24b91a254,146.429739,-37.857849,14/01/2023
1b1cf64c-ea8f-4c61-a19b-4777ce2bc597,2.256969341,Pieris rapae,1b1cf64c-ea8f-4c61-a19b-4777ce2bc597,145.4029,-37.873391,20/03/2023
1b340e51-68b3-4b23-b8e3-b28ddbf3f54c,3.773734861,Pieris rapae,1b340e51-68b3-4b23-b8e3-b28ddbf3f54c,153.146483,-27.507837,10/12/2022
1b413161-14fb-4212-b10c-dc80ea2256f2,2.749970405,Heteronympha merope,1b413161-14fb-4212-b10c-dc80ea2256f2,145.942618,-38.478218,14/12/2010
1b69e855-81f2-465f-b763-77e0c6ee6a5c,2.646785748,Pieris rapae,1b69e855-81f2-465f-b763-77e0c6ee6a5c,150.773003,-34.939798,01/01/2018
1b794268-26d6-4014-8036-332a1f338f12,2.429543689,Heteronympha merope,1b794268-26d6-4014-8036-332a1f338f12,149.380338,-33.434495,18/03/2023
1b86161b-48b4-4c63-8c51-076ef107b836,2.240536438,Pieris rapae,1b86161b-48b4-4c63-8c51-076ef107b836,151.3,-33.7,16/01/2021
1bf227d7-8792-40b3-b624-1e6c0fced06b,2.479959329,Pieris rapae,1bf227d7-8792-40b3-b624-1e6c0fced06b,149.131678,-35.174768,18/04/2020
1c02e5a6-0728-427d-a043-cb0a1ee8e468,2.177843832,Heteronympha merope,1c02e5a6-0728-427d-a043-cb0a1ee8e468,149.381428,-33.432253,16/12/2022
1c5b5bf1-c1e7-4701-8a35-c256bc241fbe,3.935285523,Heteronympha merope,1c5b5bf1-c1e7-4701-8a35-c256bc241fbe,150.623465,-33.770631,23/11/2017
1cee8f2a-5f5f-4772-97ea-d93033442bdd,4.875,Heteronympha merope,1cee8f2a-5f5f-4772-97ea-d93033442bdd,150.186294,-34.673728,13/11/2020
1d02084c-58fd-4cc9-b749-5f31e0c35f6d,2.284241832,Heteronympha merope,1d02084c-58fd-4cc9-b749-5f31e0c35f6d,149.582852,-35.19459,12/12/2019
1d064d11-e326-4a09-b283-8ec61eae922d,2.091153625,Heteronympha merope,1d064d11-e326-4a09-b283-8ec61eae922d,145.570525,-38.200486,22/12/2021
1d12d9a2-926d-41af-be79-1f16d1692efa,2.946346617,Heteronympha merope,1d12d9a2-926d-41af-be79-1f16d1692efa,145.238108,-37.632089,05/01/2023
1d42ddad-4030-495c-99bb-e39c909c8e50,2.043115586,Heteronympha merope,1d42ddad-4030-495c-99bb-e39c909c8e50,145.267926,-37.613794,05/04/2021
1d901604-8789-4a81-99dd-f52b195ce27c,2.05577498,Heteronympha merope,1d901604-8789-4a81-99dd-f52b195ce27c,144.338202,-38.192029,01/02/2023
1dc69b39-e910-42cc-ad2e-94d7217bda5f,2.199400694,Heteronympha merope,1dc69b39-e910-42cc-ad2e-94d7217bda5f,148.922998,-35.44436,28/12/2017
1df4b31a-fa92-4e00-ae0e-fbc89c3440cc,6.133855536,Heteronympha merope,1df4b31a-fa92-4e00-ae0e-fbc89c3440cc,147.576399,-37.10755,10/01/2023
1e025c25-5e81-4797-a72f-ff71e838c969,2.852815467,Heteronympha merope,1e025c25-5e81-4797-a72f-ff71e838c969,145.242799,-37.642757,09/11/2020
1e0884c6-1a3c-43cb-a842-6f29fd0bc6bc,2.472339957,Heteronympha merope,1e0884c6-1a3c-43cb-a842-6f29fd0bc6bc,145.122469,-38.170847,22/02/2022
1e09c16c-d462-4953-bada-2f3b88e7e270,3.626581541,Heteronympha merope,1e09c16c-d462-4953-bada-2f3b88e7e270,147.315934,-35.902029,24/12/2022
1e3547c1-8680-4e63-bc66-f2b2c9b4afdb,2.0769872,Heteronympha merope,1e3547c1-8680-4e63-bc66-f2b2c9b4afdb,149.098606,-35.32914,08/04/2020
1e3f0f4d-866b-47ce-9625-064da15db00c,2.565297098,Pieris rapae,1e3f0f4d-866b-47ce-9625-064da15db00c,152.9,-27.5,07/09/2022
1e406318-0af6-44c6-835d-1ad335bb6515,3.488521009,Heteronympha merope,1e406318-0af6-44c6-835d-1ad335bb6515,144.95453,-37.614737,02/05/2022
1ea01fb3-a6c6-40b6-81de-6cdbfd0d66c5,2.460576269,Pieris rapae,1ea01fb3-a6c6-40b6-81de-6cdbfd0d66c5,152.9,-27.5,25/04/2022
1eadc3f3-57fd-460e-bd41-a7c469c944b0,3.834077776,Heteronympha merope,1eadc3f3-57fd-460e-bd41-a7c469c944b0,145.355679,-38.113126,10/03/2022
1ec57588-a3bc-4d88-bcf4-6d03a5e50c14,2.176777787,Heteronympha merope,1ec57588-a3bc-4d88-bcf4-6d03a5e50c14,143.7833,-37.535872,20/12/2019
1f19bdb5-7b39-44e7-8c00-18127d0762f0,2.54707639,Heteronympha merope,1f19bdb5-7b39-44e7-8c00-18127d0762f0,145.16584,-37.82483,19/11/2020
1fba0d0b-a538-499f-9569-534808ea8c72,2.696473357,Heteronympha merope,1fba0d0b-a538-499f-9569-534808ea8c72,144.307124,-38.15159,27/12/2021
1ff33fea-cd25-410d-ad02-939dc2f21dbe,5.051809996,Pieris rapae,1ff33fea-cd25-410d-ad02-939dc2f21dbe,145.23892,-37.642836,30/12/2022
203a8df5-2faf-479f-a44f-a573bcc5bcc0,2.747851607,Heteronympha merope,203a8df5-2faf-479f-a44f-a573bcc5bcc0,144.267625,-37.401538,01/01/2022
20845851-6a8a-4b2d-a1b0-509da09f8756,3.803336483,Pieris rapae,20845851-6a8a-4b2d-a1b0-509da09f8756,149.191389,-35.580833,22/08/2021
20a6d9b6-1c58-43a4-9a6d-18c054d7792d,3.324863678,Heteronympha merope,20a6d9b6-1c58-43a4-9a6d-18c054d7792d,148.23649,-35.34638,17/11/2020
20aa6498-0cc4-43f1-bd4e-0997eeb78f6d,4.115388283,Heteronympha merope,20aa6498-0cc4-43f1-bd4e-0997eeb78f6d,136.906714,-35.982515,24/02/2018
20b2194b-3bd6-4dc0-839b-82b90750d57b,2.00353654,Pieris rapae,20b2194b-3bd6-4dc0-839b-82b90750d57b,145.385079,-37.843071,07/01/2021
20b63691-9959-4f50-a2d9-e515b513fc29,2.954555835,Heteronympha merope,20b63691-9959-4f50-a2d9-e515b513fc29,138.605591,-34.917972,23/03/2019
20db1d16-8c20-429e-a112-b150b3e64ed9,2.717149195,Pieris rapae,20db1d16-8c20-429e-a112-b150b3e64ed9,144.860908,-37.857341,15/03/2010
20e513a2-19d1-46ff-a90e-a1d4e27c4ea1,4.951889332,Pieris rapae,20e513a2-19d1-46ff-a90e-a1d4e27c4ea1,151.258413,-27.190057,02/10/2021
20e8aa1e-d50d-4325-901c-e985f0347fd7,2.479502341,Heteronympha merope,20e8aa1e-d50d-4325-901c-e985f0347fd7,142.165792,-37.380652,25/12/2020
21285885-dd32-4a18-8f13-74f795289e2b,2.900280436,Heteronympha merope,21285885-dd32-4a18-8f13-74f795289e2b,144.10492,-37.638371,08/02/2023
213b5411-18b8-4f0a-8e31-b84db3834718,3.478280106,Pieris rapae,213b5411-18b8-4f0a-8e31-b84db3834718,151.053645,-28.744822,27/10/2014
21546d0e-6b15-4a5d-9618-d504545686d8,4.850712501,Pieris rapae,21546d0e-6b15-4a5d-9618-d504545686d8,144.978097,-37.867291,26/09/2021
21704296-df10-4bf9-9951-2558f7956c43,2.265564394,Pieris rapae,21704296-df10-4bf9-9951-2558f7956c43,143.763671,-38.552745,01/04/2020
21bafb6b-84ed-4930-a9f9-41d54cf3bf7f,2.653225806,Pieris rapae,21bafb6b-84ed-4930-a9f9-41d54cf3bf7f,151.174173,-33.797874,12/05/2020
21e17a7f-df77-4f00-b372-0475fb1b6124,2.466756651,Heteronympha merope,21e17a7f-df77-4f00-b372-0475fb1b6124,114.9862,-33.9765,04/01/2020
221b3ee0-94df-4d57-a804-187bccada7e7,3.38519329,Heteronympha merope,221b3ee0-94df-4d57-a804-187bccada7e7,151.469949,-32.848515,01/11/2017
2221469d-8a94-44e9-a752-e11ab8286635,2.150736307,Heteronympha merope,2221469d-8a94-44e9-a752-e11ab8286635,149.379797,-33.434482,20/01/2023
224873f6-182d-4df9-9805-00d562a717ab,3.363782769,Heteronympha merope,224873f6-182d-4df9-9805-00d562a717ab,145.244934,-37.643889,07/01/2021
22e312d4-b02a-4c99-8d53-e533292cccdf,2.892011122,Heteronympha merope,22e312d4-b02a-4c99-8d53-e533292cccdf,142.255889,-37.878701,06/01/2021
230f815e-6818-4c6e-a117-6ef332746a75,2.660038255,Heteronympha merope,230f815e-6818-4c6e-a117-6ef332746a75,144.306837,-38.176477,20/12/2022
230f815e-6818-4c6e-a117-6ef332746a75,2.660038255,Heteronympha merope,230f815e-6818-4c6e-a117-6ef332746a75,144.306837,-38.176477,20/12/2022
231d962c-314d-4009-adb3-5c5475831635,2.016278614,Pieris rapae,231d962c-314d-4009-adb3-5c5475831635,145.02163,-37.828698,21/04/2023
235c0f4e-a4cf-4288-b9d8-b943ba32fb3b,2.808302151,Heteronympha merope,235c0f4e-a4cf-4288-b9d8-b943ba32fb3b,146.610691,-36.125538,02/04/2018
23626e37-26ad-4af2-b1b1-e3e8d56da152,3.942336992,Heteronympha merope,23626e37-26ad-4af2-b1b1-e3e8d56da152,149.188613,-33.482824,02/12/2020
23626e37-26ad-4af2-b1b1-e3e8d56da152,3.942336992,Heteronympha merope,23626e37-26ad-4af2-b1b1-e3e8d56da152,149.188613,-33.482824,02/12/2020
2365189b-99de-4f08-898f-d7fbff1210f1,2.332533406,Pieris rapae,2365189b-99de-4f08-898f-d7fbff1210f1,142.831605,-37.708567,26/09/2020
2376bff6-c312-49fb-a965-15bfdd3ebd99,3.621816451,Heteronympha merope,2376bff6-c312-49fb-a965-15bfdd3ebd99,149.014788,-35.392044,03/04/2021
23da3487-b26f-46a8-ba55-172a0bca1500,2.162370125,Pieris rapae,23da3487-b26f-46a8-ba55-172a0bca1500,146.495302,-38.138226,10/02/2023
24755b39-299e-4cff-8637-4da9e07c31c6,2.692339814,Pieris rapae,24755b39-299e-4cff-8637-4da9e07c31c6,145.077283,-38.188337,27/10/2016
24858f7f-ee6f-43e8-a537-ba30706cd0b1,2.068945364,Heteronympha merope,24858f7f-ee6f-43e8-a537-ba30706cd0b1,149.187612,-33.48142,22/12/2021
24b02bda-c16d-468c-8691-829e24ecb3ae,3.547865018,Heteronympha merope,24b02bda-c16d-468c-8691-829e24ecb3ae,151.130517,-33.652939,28/10/2022
24df6da9-7af3-4d35-b929-23b715ef99dc,2.233268641,Heteronympha merope,24df6da9-7af3-4d35-b929-23b715ef99dc,152.245306,-27.321519,19/11/2022
24eee7b4-adee-4280-a6ff-64c75db2e981,3.409083324,Pieris rapae,24eee7b4-adee-4280-a6ff-64c75db2e981,150.03229,-33.816228,07/11/2017
24f49f86-ba4e-4db6-98e9-7c3beb4357c4,2,Pieris rapae,24f49f86-ba4e-4db6-98e9-7c3beb4357c4,115.806723,-31.932403,16/11/2022
250b2e50-7c6a-4aeb-9291-4cc4408836d4,2.678446086,Pieris rapae,250b2e50-7c6a-4aeb-9291-4cc4408836d4,149.571827,-35.914836,26/11/2022
250e87d6-0449-4bd0-bc45-f7da99953725,3.451643006,Heteronympha merope,250e87d6-0449-4bd0-bc45-f7da99953725,144.269047,-37.396812,01/01/2022
252d3f29-cdc8-4c3f-87fb-0be6754226fd,3.562365309,Heteronympha merope,252d3f29-cdc8-4c3f-87fb-0be6754226fd,150.971389,-24.65803,28/09/2019
255311bc-d7de-4724-8f08-68e9c7f2e5c1,2.023176457,Heteronympha merope,255311bc-d7de-4724-8f08-68e9c7f2e5c1,144.278975,-37.386425,30/01/2022
258fbda8-f447-4584-88cd-927248e80de5,2.871287129,Pieris rapae,258fbda8-f447-4584-88cd-927248e80de5,148.980707,-35.245246,14/09/2020
25e2925b-568c-4166-9e8f-f279005db45e,3.297953573,Heteronympha merope,25e2925b-568c-4166-9e8f-f279005db45e,146.620254,-37.554848,30/03/2023
25f36a8a-ee64-4f25-9041-7e9aa6b72431,2.091571536,Heteronympha merope,25f36a8a-ee64-4f25-9041-7e9aa6b72431,150.442901,-35.402743,07/11/2019
261e5b63-befa-4edb-9e65-fe2f54c18fa6,2.302004245,Heteronympha merope,261e5b63-befa-4edb-9e65-fe2f54c18fa6,146.529742,-38.208113,23/11/2022
26415d39-d9e6-4aec-98dc-217b91cedded,2.840791552,Heteronympha merope,26415d39-d9e6-4aec-98dc-217b91cedded,148.939245,-35.32577,09/04/2023
265bc51c-8cfa-4fa8-893b-08e13fd44e02,2.224689272,Heteronympha merope,265bc51c-8cfa-4fa8-893b-08e13fd44e02,117.266363,-34.986338,30/12/2022
2678d031-9afe-44f8-aa39-6845fea4fd7c,9.061878782,Pieris rapae,2678d031-9afe-44f8-aa39-6845fea4fd7c,149.149519,-35.169665,05/12/2015
268468c7-ad7c-4e48-9e46-02e723538132,2.386925674,Pieris rapae,268468c7-ad7c-4e48-9e46-02e723538132,145.611574,-37.780252,07/04/2022
269470e8-79e4-4f41-a08d-ee5d900fe7c6,3.494269027,Heteronympha merope,269470e8-79e4-4f41-a08d-ee5d900fe7c6,145.233522,-37.651957,17/12/2021
26b8d900-29fe-4bc9-86d6-ab51ae52f07b,2.61766215,Heteronympha merope,26b8d900-29fe-4bc9-86d6-ab51ae52f07b,145.164912,-37.825707,15/01/2019
26c87bac-752e-4eda-b112-f0e7fb306b15,3.437309868,Heteronympha merope,26c87bac-752e-4eda-b112-f0e7fb306b15,145.3042,-40.765663,19/01/2023
26ce6564-dacd-4f23-ab4a-bff32c08977b,2.241860465,Heteronympha merope,26ce6564-dacd-4f23-ab4a-bff32c08977b,150.996909,-34.137099,29/10/2014
26e5c140-0679-496d-a63e-a958e3ce5ce2,2.831674497,Pieris rapae,26e5c140-0679-496d-a63e-a958e3ce5ce2,145.010621,-37.970176,12/10/2020
26ef177b-1040-43c3-8593-2b63482016dc,3.86273833,Heteronympha merope,26ef177b-1040-43c3-8593-2b63482016dc,149.379193,-33.43444,24/02/2023
27077bdf-d9ee-4d5b-bf88-a6fd77f450d3,3.441062031,Heteronympha merope,27077bdf-d9ee-4d5b-bf88-a6fd77f450d3,149.163061,-35.314866,03/12/2017
273ebace-0898-4c06-bada-f18cf5bc3084,2.018181818,Pieris rapae,273ebace-0898-4c06-bada-f18cf5bc3084,145.103989,-37.844935,08/03/2023
27f0ba13-f4ca-47a3-8137-2dda4eb43fd8,3.611789051,Heteronympha merope,27f0ba13-f4ca-47a3-8137-2dda4eb43fd8,145.221387,-37.844553,23/04/2023
2817192e-947c-4d0d-8346-6ba4a16efc98,2.366057166,Heteronympha merope,2817192e-947c-4d0d-8346-6ba4a16efc98,145.35664,-37.766008,29/11/2015
284b8101-b79d-4461-b8b1-c9094050aa7f,2.228974362,Pieris rapae,284b8101-b79d-4461-b8b1-c9094050aa7f,146.195024,-37.830418,10/02/2023
28552a65-9f44-4348-acc6-e4dc2c4df0f7,3.766602093,Heteronympha merope,28552a65-9f44-4348-acc6-e4dc2c4df0f7,145.242609,-37.642426,30/11/2020
2890e609-695f-4f63-98c1-5ca63f99d427,3.936170213,Heteronympha merope,2890e609-695f-4f63-98c1-5ca63f99d427,144.8661,-37.648802,30/04/2022
2898f9f8-b003-45b5-8dbb-992ad92c9347,3.268901222,Heteronympha merope,2898f9f8-b003-45b5-8dbb-992ad92c9347,148.078017,-37.857343,07/02/2021
28aae2a6-482e-4cfc-9655-2f9b1c5881a5,3.684814943,Heteronympha merope,28aae2a6-482e-4cfc-9655-2f9b1c5881a5,149.160258,-33.418923,30/12/2021
28c68746-c77a-4ad3-8c7d-7998a4345082,2.524938335,Heteronympha merope,28c68746-c77a-4ad3-8c7d-7998a4345082,144.163848,-37.855493,05/02/2020
28e48a9f-de38-4039-bb30-28e75e708f8d,2.714645155,Heteronympha merope,28e48a9f-de38-4039-bb30-28e75e708f8d,146.230744,-41.484324,29/12/2021
28e48a9f-de38-4039-bb30-28e75e708f8d,2.714645155,Heteronympha merope,28e48a9f-de38-4039-bb30-28e75e708f8d,146.230744,-41.484324,29/12/2021
28fa9f37-1eb0-4a40-b0e4-f8aca03f744d,2.578928951,Heteronympha merope,28fa9f37-1eb0-4a40-b0e4-f8aca03f744d,138.693086,-34.982069,29/11/2020
292cce9e-687b-4302-8875-08ee9e7a019c,2.747220495,Heteronympha merope,292cce9e-687b-4302-8875-08ee9e7a019c,144.323138,-38.170156,08/11/2020
29510526-e910-4f60-80f5-f921e82fcbf1,2.221508138,Pieris rapae,29510526-e910-4f60-80f5-f921e82fcbf1,115.76272,-32.058339,09/10/2020
2a0ac1a5-ede1-423f-8948-9a524e0c7ec3,2.420401657,Pieris rapae,2a0ac1a5-ede1-423f-8948-9a524e0c7ec3,151.219352,-33.928915,28/03/2020
2a0ae1ca-33f2-48c9-a9df-5afb4500e7bc,2.307861503,Pieris rapae,2a0ae1ca-33f2-48c9-a9df-5afb4500e7bc,153.184383,-27.969108,05/11/2022
2a0ae1ca-33f2-48c9-a9df-5afb4500e7bc,2.307861503,Pieris rapae,2a0ae1ca-33f2-48c9-a9df-5afb4500e7bc,153.184383,-27.969108,05/11/2022
2a16ab16-2c1f-4281-a476-6c0d7c52bb34,4.832642835,Heteronympha merope,2a16ab16-2c1f-4281-a476-6c0d7c52bb34,149.035429,-35.25708,03/01/2022
2a56a63d-987f-4c18-9e2f-b8d61e996c65,3.8779588,Pieris rapae,2a56a63d-987f-4c18-9e2f-b8d61e996c65,147.11324,-36.984959,11/01/2023
2a79e993-566d-4338-a517-2d8bdb3f55a7,3.108137092,Pieris rapae,2a79e993-566d-4338-a517-2d8bdb3f55a7,147.007344,-37.87305,22/01/2019
2ac62a4c-a4f8-45b2-9d2b-e9aaa7c81bfa,2.132382806,Heteronympha merope,2ac62a4c-a4f8-45b2-9d2b-e9aaa7c81bfa,117.315103,-34.984078,24/12/2022
2af13a57-0ece-43d5-a9ef-a6b36ca1ef88,2.401529382,Heteronympha merope,2af13a57-0ece-43d5-a9ef-a6b36ca1ef88,145.290425,-37.608478,30/12/2022
2b6379c7-2cfe-411a-bb89-a334d22e16e1,2.775390838,Heteronympha merope,2b6379c7-2cfe-411a-bb89-a334d22e16e1,144.413361,-36.25708,18/03/2021
2b64898e-bb2d-446a-bba2-3fdff50b5bda,2.557111934,Heteronympha merope,2b64898e-bb2d-446a-bba2-3fdff50b5bda,149.108569,-35.273983,12/03/2019
2b66903b-b1c2-4108-97c1-d697897c5e08,2.539234613,Heteronympha merope,2b66903b-b1c2-4108-97c1-d697897c5e08,145.018747,-37.962428,23/12/2020
2b737d6a-cb4f-42e8-8a76-d82ce054c1a5,4.510937314,Heteronympha merope,2b737d6a-cb4f-42e8-8a76-d82ce054c1a5,142.546561,-37.169424,09/01/2018
2b80025d-c4c8-4b65-81c1-46809118ffea,2.163086968,Heteronympha merope,2b80025d-c4c8-4b65-81c1-46809118ffea,149.379752,-33.43518,09/12/2022
2ba641a1-222b-413e-9acc-14233d069267,2.408036549,Heteronympha merope,2ba641a1-222b-413e-9acc-14233d069267,142.529576,-38.359711,24/11/2022
2bc8c9a9-37e3-42ba-a025-76d91c7a21e5,2.163313775,Heteronympha merope,2bc8c9a9-37e3-42ba-a025-76d91c7a21e5,149.902898,-37.244333,25/03/2019
2bf42603-8cdf-47cd-9c0c-48442d4fcf91,3.915649004,Pieris rapae,2bf42603-8cdf-47cd-9c0c-48442d4fcf91,148.452808,-37.709708,12/01/2021
2c1f6c5e-dbe1-4e09-b41c-ba4fec4341c8,5.207975188,Heteronympha merope,2c1f6c5e-dbe1-4e09-b41c-ba4fec4341c8,149.154677,-33.499167,29/12/2021
2c1f6c5e-dbe1-4e09-b41c-ba4fec4341c8,5.207975188,Heteronympha merope,2c1f6c5e-dbe1-4e09-b41c-ba4fec4341c8,149.154677,-33.499167,29/12/2021
2c386099-8a11-42a9-8c05-6f5c07ba3422,4.2124441,Pieris rapae,2c386099-8a11-42a9-8c05-6f5c07ba3422,145.883881,-37.671009,22/01/2023
2c555273-5ee1-43b8-840c-faaaa2b689b5,4.732634822,Heteronympha merope,2c555273-5ee1-43b8-840c-faaaa2b689b5,144.330167,-38.163397,28/12/2021
2c7acdd0-02df-4e17-8f66-5a77552168fd,3.641961257,Heteronympha merope,2c7acdd0-02df-4e17-8f66-5a77552168fd,144.903544,-35.805366,04/05/2022
2c8bcde5-d2bb-4cb7-909f-2176c13eef89,2.850990795,Heteronympha merope,2c8bcde5-d2bb-4cb7-909f-2176c13eef89,144.338976,-38.173484,25/12/2021
2ce42851-2681-428a-ac7d-e4e2af335368,3.92039631,Pieris rapae,2ce42851-2681-428a-ac7d-e4e2af335368,116.127128,-34.303612,19/11/2019
2d096f30-b8f0-4047-b46d-8a47875491dd,2.515308381,Heteronympha merope,2d096f30-b8f0-4047-b46d-8a47875491dd,149.382608,-33.434213,06/01/2023
2d39645c-a8ca-4084-b480-64c3ffe829aa,2.006727214,Pieris rapae,2d39645c-a8ca-4084-b480-64c3ffe829aa,149.126267,-35.450842,19/09/2020
2d696ec1-029b-465e-94ac-dde8c9bb9cbe,2.326469078,Heteronympha merope,2d696ec1-029b-465e-94ac-dde8c9bb9cbe,143.589683,-38.332505,30/03/2021
2d88792d-85f9-4738-80d3-91ef9c403e56,4.228427986,Heteronympha merope,2d88792d-85f9-4738-80d3-91ef9c403e56,144.359508,-36.900001,28/12/2021
2d94c98c-3464-426f-b7fa-7949da625b16,3.9881913,Heteronympha merope,2d94c98c-3464-426f-b7fa-7949da625b16,149.381667,-33.4344,20/01/2023
2da2dcfa-af86-485a-bea8-00cc7ae263b1,2.071224314,Heteronympha merope,2da2dcfa-af86-485a-bea8-00cc7ae263b1,150.571429,-34.845328,10/11/2020
2db02119-4236-4b8a-997a-d59319540241,4.510088499,Pieris rapae,2db02119-4236-4b8a-997a-d59319540241,149.163065,-35.315747,09/04/2020
2db02119-4236-4b8a-997a-d59319540241,4.510088499,Pieris rapae,2db02119-4236-4b8a-997a-d59319540241,149.163065,-35.315747,09/04/2020
2db55fd6-1141-4e3c-aa0a-6538381fd82d,4.191780822,Heteronympha merope,2db55fd6-1141-4e3c-aa0a-6538381fd82d,149.850175,-36.729758,20/11/2022
2db9b1bc-de88-4fd7-b20f-60dc6e2c398c,2.056565703,Heteronympha merope,2db9b1bc-de88-4fd7-b20f-60dc6e2c398c,145.222584,-37.844038,08/12/2022
2e3035ed-296a-43d5-9a86-ee5fe0181bef,3.110563874,Heteronympha merope,2e3035ed-296a-43d5-9a86-ee5fe0181bef,148.034528,-40.769616,31/12/2021
2e340669-e050-4f81-8ee9-35f9d5938609,4.062198304,Heteronympha merope,2e340669-e050-4f81-8ee9-35f9d5938609,145.270912,-38.127031,20/12/2019
2e388a28-c21a-4042-9638-2f1d4740b977,3.012718347,Heteronympha merope,2e388a28-c21a-4042-9638-2f1d4740b977,144.376322,-38.149183,02/12/2022
